Name,Description,Gene Coef,Gene+TTN Coef,Predicted Count,Actual Count,Total TA Sites,#Sites with 0 counts,Prev States,Used in Model,Gene Adj Pval,Gene+TTN Adj Pval
-,"CONSERVED HYPOTHETICAL ALA-, PRO-RICH PROTEIN ",-0.6443374436097599,-0.2840467135801557,21.923007187912592,41.372727272727275,11,1,Uncertain,True,1.677476019589495,0.8012379134541789
pimE,mannosyltransferase ,0.25281222178147694,0.14177088622387704,88.70269862707119,111.11785714285715,28,1,Uncertain,True,0.7404985040615095,0.5658758878159795
phhB,pterin-4-alpha-carbinolamine dehydratase ,-0.4430894042969484,-0.2760070723392623,32.1075396580639,37.43846153846153,13,2,Uncertain,True,1.0031074270202667,0.8838618531227991
mutT2,"PROBABLE MUTATOR PROTEIN MUTT (7,8-dihydro-8-oxoguanine-triphosphatase) (8-OXO-DGTPASE) ",0.1330678036785539,0.2837999619262079,35.38889477198727,73.5,5,0,Uncertain,True,0.0985211541509363,0.4474488649090269
narG,PROBABLE RESPIRATORY NITRATE REDUCTASE (ALPHA CHAIN) NARG ,-0.01001362841636165,0.008925980423673758,75.97876875507404,91.43866666666668,75,4,Uncertain,True,0.023829723676358085,0.03454178478322718
narH,PROBABLE RESPIRATORY NITRATE REDUCTASE (BETA CHAIN) NARH ,0.34982026964469815,0.15503634222221807,166.973750451513,170.06857142857143,35,1,Uncertain,True,1.579833917834972,0.7692791533693458
narJ,PROBABLE RESPIRATORY NITRATE REDUCTASE (DELTA CHAIN) NARJ ,0.0038657376605401536,-0.059256323980330934,92.90258803168034,110.57333333333332,15,0,Uncertain,True,0.0038063533711118484,0.12088995509706871
narI,PROBABLE RESPIRATORY NITRATE REDUCTASE (GAMMA CHAIN) NARI ,0.24122591652654843,0.26898763809860377,132.47691278697812,166.79999999999998,19,2,Uncertain,True,0.49988345059450295,1.1665989093097704
typA,POSSIBLE GTP-BINDING TRANSLATION ELONGATION FACTOR TYPA (TYROSINE PHOSPHORYLATED PROTEIN A) (GTP-BINDING PROTEIN) ,0.2657041961038354,0.11156746191292707,159.16111947712977,145.475,16,0,Uncertain,True,0.5095262436743171,0.2752331044882136
lpqW,PROBABLE CONSERVED LIPOPROTEIN LPQW ,,,46.10825959518883,2.6458333333333335,1,22,Uncertain,False,,
-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,-0.15336716150521348,0.16334231362764012,41.463173058522884,67.95,10,1,Uncertain,True,0.1749948254152268,0.3387288165390461
PPE17,PPE FAMILY PROTEIN ,0.317082263897466,0.29847696322727196,130.71832143551407,181.84705882352938,17,1,Uncertain,True,0.7113846751533697,1.2618328735163344
PE11,PE FAMILY PROTEIN ,0.35264876042171367,0.05675455825415297,121.00835329487454,200.95000000000002,4,0,Uncertain,True,0.2824100299214329,0.05245672159640677
mshB,N-Acetyl-1-D-myo-Inosityl-2-Amino-2-Deoxy-alpha- D-Glucopyranoside Deacetylase mshB (GlcNAc-Ins deacetylase) ,0.010569298468135636,0.04682130058518801,104.3066581058158,146.03333333333333,12,0,Uncertain,True,0.010938615886849731,0.07742271965887806
-,hypothetical protein Rv1171 ,0.34678210870676496,0.4883654524301193,83.61663434322998,149.32857142857142,7,0,Uncertain,True,0.4138373357444371,1.3711085801614895
PE12,PE FAMILY PROTEIN ,0.00024274294109631058,0.07418473937576939,74.14489699942885,92.8125,16,0,Uncertain,True,0.00020903594775823858,0.16308002786687184
fbiC,FO synthase ,-0.42414083983636675,-0.492891759296853,42.34207636178593,44.07272727272727,44,4,Uncertain,True,2.8778425049183483,7.983939803695041
TB8.4,LOW MOLECULAR WEIGHT T-CELL ANTIGEN TB8.4 ,0.7435286828066433,0.30749108348967535,318.86433965190565,297.94444444444446,9,0,Uncertain,True,1.8138738575652564,0.7751524297849489
fadH,"PROBABLE NADPH DEPENDENT 2,4-DIENOYL-COA REDUCTASE FADH (2,4-dienoyl coenzyme A reductase) (4-enoyl-CoA reductase) ",-0.022030894769432197,-0.02450296127848538,88.34085391714935,111.07241379310345,29,1,Uncertain,True,0.034613419770537,0.06095036416627206
-,hypothetical protein Rv1176c ,-0.13100340245326034,0.0028395464776106868,66.51664346577607,93.76666666666668,15,2,Uncertain,True,0.18677253053921394,0.004432199992175872
fdxC,PROBABLE FERREDOXIN FDXC ,,,,0.07142857142857142,0,6,Uncertain,False,,
-,N-succinyldiaminopimelate aminotransferase ,-0.18052240099096614,-0.09741188209994403,41.965741060687655,57.147619047619045,20,3,Uncertain,True,0.34239246582283817,0.26643665306396686
-,hypothetical protein Rv1179c ,0.05153058941993287,0.04226359243609183,69.35380819052145,84.7439024390244,41,0,Uncertain,True,0.11115397974830551,0.14700974439277384
pks3,PROBABLE POLYKETIDE BETA-KETOACYL SYNTHASE PKS3 ,-0.48053288003974076,-0.3963850776250791,20.069456305304335,29.926923076923078,26,2,Uncertain,True,2.1912466523440246,3.0925119445488596
pks4,PROBABLE POLYKETIDE BETA-KETOACYL SYNTHASE PKS4 ,-0.39095938904325395,-0.4176750099968963,36.060587065757666,40.65714285714286,70,5,Uncertain,True,3.859388166450191,9.127203840509997
papA3,PROBABLE CONSERVED POLYKETIDE SYNTHASE ASSOCIATED PROTEIN PAPA3 ,-0.34292936724925993,-0.5070711308550359,48.15762899446618,48.475,40,4,Uncertain,True,1.7175616592863787,7.6776195077874485
mmpL10,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL10 ,-0.2981370479343091,-0.4160656602725774,42.34853240235577,51.03396226415094,53,5,Uncertain,True,1.718087610016899,6.857650828038843
-,POSSIBLE EXPORTED PROTEIN ,-0.1403867129470991,-0.08479331030925807,37.13787743565364,56.82173913043478,23,1,Uncertain,True,0.2673881625294069,0.2441485881410203
fadD21,acyl-CoA synthetase ,0.03205293679065974,-0.16655816637707987,79.00902082035505,74.625,32,0,Uncertain,True,0.055982828278352464,0.8012379134541789
-,hypothetical protein Rv1186c ,-0.3282056876194008,-0.22880497837788433,27.800922355081745,42.136842105263156,19,1,Uncertain,True,0.8330143730277563,0.8874530374948393
rocA,PROBABLE PYRROLINE-5-CARBOXYLATE DEHYDROGENASE ROCA ,-0.7601561064005996,-0.7778288009066117,19.059503317280562,25.6375,24,6,Uncertain,True,5.019027810213465,10.888939379479298
-,PROBABLE PROLINE DEHYDROGENASE ,-0.7599187616057774,-0.5046404599824936,19.892824693714246,30.90952380952381,21,5,Uncertain,True,4.367684084093405,4.002747112253262
sigI,RNA polymerase sigma factor SigI ,-0.3403005641499759,-0.3709790903475084,32.68831451996371,35.94444444444444,9,0,Uncertain,True,0.4796811968768584,1.0653422736183102
-,hypothetical protein Rv1190 ,-0.14806370481491946,-0.07506283796023637,56.85869964405744,64.2,10,1,Uncertain,True,0.16610603816547778,0.12459964481009367
-,hypothetical protein Rv1191 ,0.22506546115572457,0.18500541942648424,105.49162773010431,108.10000000000001,9,0,Uncertain,True,0.2685805855717747,0.3724628453381028
-,hypothetical protein Rv1192 ,0.044135520182355566,0.2883842283023051,66.38277577502551,107.74999999999999,14,1,Uncertain,True,0.04968998556838025,1.0132238311282733
fadD36,acyl-CoA synthetase ,-0.6518212449108886,-0.45837194056515546,15.330287239215311,20.742857142857144,21,1,Uncertain,True,3.2245093319214906,3.33919342435844
-,hypothetical protein Rv1194c ,-0.26004355595808915,-0.2777440511207121,60.097859366623915,63.252631578947366,19,2,Uncertain,True,0.564909697846436,1.229406951106873
PE13,PE FAMILY PROTEIN ,0.7580764750388307,0.4517356058704709,309.6488492255429,310.56666666666666,6,0,Uncertain,True,1.299775564167578,1.0566041762176699
PPE18,PPE FAMILY PROTEIN ,0.41320755379325463,0.30400924044854694,191.59183943333755,178.93636363636367,11,0,Uncertain,True,0.7733239680264511,0.902073739335004
esxK,ESAT-6 LIKE PROTEIN ESXK (ESAT-6 LIKE PROTEIN 3) ,0.5423580959715576,0.33808099615195164,229.84584647425368,152.35,4,0,Uncertain,True,0.5268746494420915,0.486828430369873
esxL,PUTATIVE ESAT-6 LIKE PROTEIN ESXL (ESAT-6 LIKE PROTEIN 4) ,0.5426552383573118,0.38347255386130824,169.9174804472321,186.57500000000002,4,0,Uncertain,True,0.5271738058543854,0.5866127309340523
-,POSSIBLE TRANSPOSASE ,0.08170757906604256,0.06324107576047382,92.34974898569095,108.22941176470589,17,0,Uncertain,True,0.11401539036639946,0.14036620104168696
-,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN ,0.3968801792440618,0.151282883905262,201.13047025789055,190.95862068965513,29,0,Uncertain,True,1.677476019589495,0.6446145884033101
-,PROBABLE TRANSFERASE ,,,138.6187153683525,7.891666666666667,1,10,Uncertain,False,,
dapE,dipeptidase ,,,,0.0,0,16,Uncertain,False,,
-,hypothetical protein Rv1203c ,0.019092714263263987,-0.09230387242357513,66.83957864988412,96.05555555555556,8,0,Uncertain,True,0.015102151919161472,0.14036620104168696
-,hypothetical protein Rv1204c ,0.44574627145469986,0.30263401907379694,169.48167557430747,195.6764705882353,17,0,Uncertain,True,1.2783501336048197,1.290982012928458
-,hypothetical protein Rv1205 ,0.29894046401772506,0.26898912128147817,134.46385489104537,123.19999999999997,14,0,Uncertain,True,0.5531099969544213,0.8990847045478925
fadD6,acyl-CoA synthetase ,0.009691605106102107,0.07448797666216715,71.47158602001106,84.36842105263156,38,1,Uncertain,True,0.015937820964666827,0.2862844656171568
folP2,PROBABLE DIHYDROPTEROATE SYNTHASE 2 FOLP2 (DHPS 2) (Dihydropteroate pyrophosphorylase 2) ,-0.3892800339549097,-0.19184055226156083,32.11133315464017,47.44,10,1,Uncertain,True,0.6483401771225106,0.422964135729218
-,hypothetical protein Rv1208 ,,,,0.24285714285714285,0,7,Uncertain,False,,
-,hypothetical protein Rv1209 ,0.6738548369023574,0.5755195855644852,127.08621804077775,222.01999999999998,5,0,Uncertain,True,0.9076414894475927,1.3627095487739938
tagA,"PROBABLE DNA-3-METHYLADENINE GLYCOSYLASE I TAGA (TAG I) (3-methyladenine-DNA glycosylase I, constitutive) (DNA-3-methyladenine glycosidase I ) ",0.30446604108665876,0.414690478616131,92.36406928748576,159.52727272727273,11,0,Uncertain,True,0.4728348275435995,1.5361228868221681
-,hypothetical protein Rv1211 ,-0.17624788537564748,-0.5642298860248324,304.97930065097955,261.88,5,0,Uncertain,True,0.13358862432351334,1.3095038458348671
-,PUTATIVE GLYCOSYL TRANSFERASE ,0.20061632961228706,0.16900130537885338,109.25954609663815,144.403125,32,0,Uncertain,True,0.5655537779887502,0.8223820768240737
glgC,glucose-1-phosphate adenylyltransferase ,0.25897012694406574,0.044671484126386496,131.4393381923307,132.7064516129032,31,0,Uncertain,True,0.8434813504094887,0.13145040597504992
PE14,PE FAMILY PROTEIN ,0.2584165643940207,0.05510612980932648,47.517823809267405,87.38000000000001,5,0,Uncertain,True,0.21866713583087272,0.05656638961969592
-,hypothetical protein Rv1215c ,-0.2397849869507221,-0.1522777155024315,52.122322081599414,73.22222222222223,27,3,Uncertain,True,0.6619122258881591,0.6155868416651533
-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,0.19987378796051133,0.14864142510350703,111.16745261124072,134.95,20,0,Uncertain,True,0.3987442397014719,0.4751994357569783
-,PROBABLE TETRONASIN-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER ,-0.1787427116415846,-0.23744949292603879,42.74837270181585,47.923809523809524,21,0,Uncertain,True,0.3496485220522405,1.027423220334654
-,PROBABLE TETRONASIN-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER ,0.23750262951860715,-0.09327813521120175,86.64769566695641,86.88333333333333,6,0,Uncertain,True,0.22009226729567516,0.12012837380018392
-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,0.0023653101141144937,-0.21099861754320107,63.37924554949875,69.72999999999999,10,0,Uncertain,True,0.00167114529941894,0.47804391300254173
-,PROBABLE METHYLTRANSFERASE ,0.06796779082890134,0.1310700026844068,85.72465926032038,135.5,11,1,Uncertain,True,0.07180107941694804,0.2662742738433883
sigE,RNA polymerase sigma factor SigE ,-0.5507897146401921,-0.592457376921052,35.33074097345963,27.888235294117646,17,0,Uncertain,True,1.8826538314513062,4.44957620602767
-,hypothetical protein Rv1222 ,-0.30542576230616325,-0.22751663730430005,152.10899466798,251.9666666666667,3,1,Uncertain,True,0.19555177988067643,0.234240537760487
htrA,PROBABLE SERINE PROTEASE HTRA (DEGP PROTEIN) ,,,165.89840320194264,28.639130434782615,3,16,Uncertain,False,,
tatB,sec-independent translocase ,,,408.78811263526416,36.46666666666667,1,1,Uncertain,False,,
-,hypothetical protein Rv1225c ,0.460588386347735,0.1384745116170959,166.72174599939768,155.14285714285714,7,0,Uncertain,True,0.6390460527937092,0.21385308794100463
-,PROBABLE TRANSMEMBRANE PROTEIN ,0.09149184683268799,0.07138113001354693,90.5368077282224,120.1266666666667,15,0,Uncertain,True,0.11873263505496746,0.1507042958522799
-,PROBABLE TRANSMEMBRANE PROTEIN ,-0.026943479120928086,0.25902507977504735,30.285666578249266,62.366666666666674,6,0,Uncertain,True,0.01758787652095252,0.4476334309365626
lpqX,PROBABLE LIPOPROTEIN LPQX ,0.520081633709247,0.42120935610893506,153.71655167774622,207.94444444444443,9,0,Uncertain,True,0.9653499940026521,1.3191538805407312
mrp,PROBABLE MRP-RELATED PROTEIN MRP ,,,98.22225203948776,10.9875,2,14,Uncertain,False,,
-,POSSIBLE MEMBRANE PROTEIN ,-0.011533663671201426,0.08681835291314653,60.03748552146318,84.285,20,0,Uncertain,True,0.014599724031938958,0.230273378281766
-,PROBABLE MEMBRANE PROTEIN ,0.3149440065046161,0.24114464915124306,104.04029343083225,103.29999999999998,7,0,Uncertain,True,0.35905051065837174,0.4508205020206278
-,hypothetical protein Rv1232c ,0.4757487637032651,0.1389323944089851,197.95817897408742,211.69090909090912,11,0,Uncertain,True,0.9839421666291303,0.2877471110915082
-,hypothetical protein Rv1233c ,0.02444851624594377,0.1951012324243469,83.55829286864659,119.68000000000002,20,2,Uncertain,True,0.03122765556204011,0.7168702868045324
-,PROBABLE TRANSMEMBRANE PROTEIN ,-0.09088520057319517,-0.13789589658803,66.56388822606502,90.5888888888889,9,1,Uncertain,True,0.08925402422148442,0.24915510426071258
lpqY,PROBABLE SUGAR-BINDING LIPOPROTEIN LPQY ,-0.34961366772707136,-0.20050924956626173,26.155697487666355,45.11333333333334,30,2,Uncertain,True,1.368253264709526,1.0436101976501841
sugA,PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGA ,-0.1054786290099719,-0.2021531321851012,78.20359233499411,78.4,19,0,Uncertain,True,0.16165549151606615,0.7273424582992356
sugB,PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGB ,-0.41646308625992773,-0.39901167925022896,39.578402244677164,41.16153846153846,13,1,Uncertain,True,0.9010218105089187,1.656417258619504
sugC,PROBABLE SUGAR-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER SUGC ,-0.43585942811376066,-0.42679582210622097,38.77397670158828,42.349999999999994,26,3,Uncertain,True,1.8014999112255208,3.55741291331123
corA,POSSIBLE MAGNESIUM AND COBALT TRANSPORT TRANSMEMBRANE PROTEIN CORA ,-0.28925160865036526,-0.39014581007981597,61.93374071757854,47.63461538461537,26,4,Uncertain,True,0.8741713507327833,3.0110860343146504
mdh,malate dehydrogenase ,-1.9004344789379901,-1.437581180253268,18.31673844162106,0.0,5,5,Uncertain,True,6.565407656541177,7.74609887476959
-,hypothetical protein Rv1241 ,-0.0641177462411307,-0.08024998700525283,47.06583004726306,33.8,2,0,Uncertain,True,0.025245022709771435,0.05245672159640677
-,hypothetical protein Rv1242 ,0.38540578595863195,0.36726319823148995,79.23949422113006,129.76,10,0,Uncertain,True,0.6390460527937092,1.1474563735798515
PE_PGRS23,PE-PGRS FAMILY PROTEIN ,-0.06323612476314414,0.012197294254170928,59.9772047718187,81.83157894736841,19,1,Uncertain,True,0.09046787682881594,0.023736486927039797
lpqZ,PROBABLE LIPOPROTEIN LPQZ ,0.31588199919275783,0.07417558125671882,116.77214037586853,96.88749999999999,8,0,Uncertain,True,0.3987442397014719,0.10842976455779027
-,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE ,0.2457954411899759,0.4428045035660154,101.84392694214792,155.42857142857147,14,1,Uncertain,True,0.4141978759771357,2.129659368569332
-,hypothetical protein Rv1246c ,0.39780692106734783,0.4246158475299735,90.05926839011718,155.875,8,0,Uncertain,True,0.5581774925038159,1.2140109732244422
-,hypothetical protein Rv1247c ,0.036700695404676235,0.08365806928620757,78.39557013216918,103.64000000000001,5,0,Uncertain,True,0.02207480456953588,0.09368547394589348
kgd,alpha-ketoglutarate decarboxylase ,-0.714804623567281,-0.8769978834129394,20.032576292860192,17.98913043478261,46,6,Uncertain,True,8.565958720157912,26.633697704035747
-,POSSIBLE MEMBRANE PROTEIN ,0.20064330319060084,0.293024763016239,106.45576789711087,177.36153846153846,13,0,Uncertain,True,0.2930824927920992,0.9754677786058745
-,PROBABLE DRUG-TRANSPORT INTEGRAL MEMBRANE PROTEIN ,0.18703770785901708,0.1717440231706955,68.79706783168746,97.35999999999999,30,0,Uncertain,True,0.48213006550571996,0.8000255974796071
-,hypothetical protein Rv1251c ,-0.1902328167173793,-0.2527733584356031,55.26842894444188,62.040983606557376,61,4,Uncertain,True,0.8857845912878377,2.9579932656160626
lprE,PROBABLE LIPOPROTEIN LPRE ,0.577007849759881,0.20946351380151843,229.29244185847466,203.3625,8,0,Uncertain,True,1.044773340879632,0.4084345119125611
deaD,PROBABLE COLD-SHOCK DEAD-BOX PROTEIN A HOMOLOG DEAD (ATP-dependent RNA helicase deaD homolog) ,-0.4787891755277274,-0.6083244342062261,56.906889762774334,58.47142857142857,35,5,Uncertain,True,2.9182284040541404,9.689359388311596
-,PROBABLE ACYLTRANSFERASE ,,,96.31711233312876,4.949999999999999,1,20,Uncertain,False,,
-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,-0.1884997173639829,0.026195672618343154,42.93917622823433,62.779999999999994,10,1,Uncertain,True,0.22670698775322126,0.0369964644096148
cyp130,PROBA BLE CYTOCHROME P450 130 CYP130 ,0.23624961358558877,0.010092857650073433,98.40247049499933,111.76875000000001,16,0,Uncertain,True,0.42954924385045135,0.01712427984531026
-,PROBABLE OXIDOREDUCTASE ,-0.2792223108007999,-0.080186830698925,44.329390735114515,72.325,16,3,Uncertain,True,0.5523311903393227,0.1799135627534673
-,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN ,0.1648835231762274,0.14483742798256047,104.54769692773083,127.58181818181816,22,0,Uncertain,True,0.3226109210006641,0.48991236102885977
-,hypothetical protein Rv1259 ,-0.34471351956407514,-0.2125920881915655,22.832739098135622,43.471428571428575,14,1,Uncertain,True,0.6973182776443342,0.6199062252189326
-,hypothetical protein Rv1260 ,-0.5153934574974813,-0.3985659635905621,31.909714167668888,46.253571428571426,28,4,Uncertain,True,2.7075717289425856,3.3593962763953122
-,hypothetical protein Rv1261c ,-0.1722695045992712,-0.28284647356432663,48.01268241567806,44.349999999999994,12,0,Uncertain,True,0.22706120778811023,0.8600746638381523
-,HYPOTHETICAL HIT-LIKE PROTEIN ,0.1739920015616703,0.034253691537184106,57.26219756379655,83.475,4,0,Uncertain,True,0.11694732655818733,0.03073722365699405
amiB2,amidase ,-0.017286593041912327,-0.05713819218105456,68.19062356015428,75.13181818181819,22,0,Uncertain,True,0.021816178646950984,0.14558216008979766
-,ADENYLYL CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLATE CYCLASE) ,-0.11381506477236923,-0.006438994192078227,96.17269557681489,149.03571428571425,14,1,Uncertain,True,0.1477293321702168,0.010351984613722246
-,hypothetical protein Rv1265 ,-0.8575513474618072,-0.9198865193225341,35.49473202981958,28.53333333333333,12,1,Uncertain,True,3.1943232411701827,7.562077216240713
pknH,PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE H PKNH (PROTEIN KINASE H) (STPK H) ,0.2959955424895758,0.18904042174995928,104.92462839863096,127.02413793103447,29,1,Uncertain,True,0.9983972986710445,0.9175710823347228
embR,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN EMBR ,-0.032707721916637345,-0.04001213956530427,73.7579762414471,101.77619047619046,21,1,Uncertain,True,0.04578738687856789,0.0909972617613308
-,hypothetical protein Rv1268c ,0.07505156625080439,0.00997238787554718,155.94550537058225,182.15454545454548,11,2,Uncertain,True,0.08032742064290561,0.014404245391288092
-,CONSERVED PROBABLE SECRETED PROTEIN ,0.3581085326243783,0.22558865912684262,65.69886220004116,113.83333333333333,9,0,Uncertain,True,0.5180858476483383,0.4874304798914889
lprA,POSSIBLE LIPOPROTEIN LPRA ,-0.28041599235652553,-0.4283073571418662,60.005875650653195,45.166666666666664,12,1,Uncertain,True,0.44526353353999937,1.7536307570771492
-,CONSERVED HYPOTHETICAL SECRETED PROTEIN ,-0.1877553183062944,-0.1354186649052819,41.84737380032385,63.537499999999994,8,1,Uncertain,True,0.196282470382129,0.22603314222981152
-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,-0.4030412003060678,-0.4778616683030073,43.60110540265579,49.319354838709664,31,6,Uncertain,True,1.832864824123089,5.278266788173196
-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,-0.2640118698511206,-0.35707121029024064,48.03704726353391,54.84375,32,2,Uncertain,True,0.8947805510898896,3.0875975187258105
lprB,POSSIBLE LIPOPROTEIN LPRB ,-1.033569155518978,-0.6521671088630205,9.723459341709049,12.65,4,1,Uncertain,True,1.5790651981931365,1.3936251827355384
lprC,POSSIBLE LIPOPROTEIN LPRC ,-0.7906121161741683,-0.4175665359715332,9.16991334347894,13.942857142857141,7,1,Uncertain,True,1.6139540840915132,1.0533760651078021
-,hypothetical protein Rv1276c ,-0.6103625251061223,-0.19486473188709605,12.38163850195467,16.85,8,1,Uncertain,True,1.152091550325314,0.36995391699003877
-,hypothetical protein Rv1277 ,0.26755107205310974,0.16697069141452298,83.38686368182798,105.57500000000002,20,0,Uncertain,True,0.619059504921772,0.5614088091126522
-,hypothetical protein Rv1278 ,-0.5058368592143165,-0.3690069744220699,34.837029120326015,40.582142857142856,28,2,Uncertain,True,2.6110730634540467,2.905295048572588
-,PROBABLE DEHYDROGENASE FAD flavoprotein GMC oxidoreductase ,0.08989520479928167,0.021494904366944182,63.29146812814201,96.44000000000001,30,1,Uncertain,True,0.17810703104974795,0.05389149230435968
oppA,PROBABLE PERIPLASMIC OLIGOPEPTIDE-BINDING LIPOPROTEIN OPPA ,-0.0031664224668589954,-0.0183966867077529,75.05682199271753,75.67692307692307,26,1,Uncertain,True,0.0040620699216638466,0.04293559278499745
oppD,PROBABLE OLIGOPEPTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER OPPD ,-0.7868095266000693,-0.5844279916263824,11.954500206669211,20.064285714285713,28,6,Uncertain,True,6.27590403428261,7.15736259676366
oppC,PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPC ,-0.1347475300736502,-0.24622328800956003,39.74017439209308,54.86874999999999,16,1,Uncertain,True,0.200612278333799,0.8658584063193795
oppB,PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPB ,-0.319084740981327,-0.0603307266959271,21.074530516948037,39.83809523809524,21,2,Uncertain,True,0.8610171133805912,0.1507042958522799
-,hypothetical protein Rv1284 ,-0.552746874262161,-0.18684076285046672,11.263433200075484,36.957142857142856,7,2,Uncertain,True,0.8614008024650378,0.31843152000857394
cysD,sulfate adenylyltransferase subunit 2 ,-0.9919327581424147,-1.0215358127121001,7.881032572874501,7.71875,16,3,Uncertain,True,5.6678755256116045,12.488284444845398
cysN,bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase protein ,-0.7540881773041593,-0.8323368623632184,19.851904697259457,22.742857142857144,35,2,Uncertain,True,7.233809261984952,18.21167675980799
-,hypothetical protein Rv1287 ,0.014408514456332264,0.09860700089627751,48.30684499189034,66.08461538461538,13,0,Uncertain,True,0.014659516078659384,0.20579705859734662
-,hypothetical protein Rv1288 ,0.4698448802734666,0.36560519628974086,149.8130583005602,178.03529411764708,34,0,Uncertain,True,2.7323822085252263,3.423014835549119
-,hypothetical protein Rv1289 ,0.036014827027590804,0.04737408162752432,67.0494610625579,88.87272727272729,11,0,Uncertain,True,0.03493409010117554,0.07461025113338572
-,hypothetical protein Rv1290c ,0.35314712153894007,0.282796849394454,158.85350242652822,180.1342857142857,35,1,Uncertain,True,1.611095025727884,2.1642411097003307
-,hypothetical protein Rv1290A ,-0.3116575134083315,-0.1786322025248364,41.40354196431478,40.528571428571425,7,0,Uncertain,True,0.3529704057012511,0.29721875079230387
-,CONSERVED HYPOTHETICAL SECRETED PROTEIN ,0.16178766179364987,-0.03444424914481987,63.2336147344315,60.775,4,0,Uncertain,True,0.10896206133949457,0.03076287819787006
argS,arginyl-tRNA synthetase ,,,,0.008823529411764706,0,33,Uncertain,False,,
lysA,PROBABLE DIAMINOPIMELATE DECARBOXYLASE LYSA (DAP DECARBOXYLASE) ,,,,0.018518518518518517,0,26,Uncertain,False,,
thrA,homoserine dehydrogenase ,,,,0.021739130434782608,0,22,Uncertain,False,,
thrC,threonine synthase ,,,,0.10909090909090911,0,18,Uncertain,False,,
thrB,homoserine kinase ,,,24.390946532713205,0.46875,1,11,Uncertain,False,,
rho,transcription termination factor Rho ,,,13.104865528687554,0.4318181818181818,4,21,Uncertain,False,,
rpmE,50S ribosomal protein L31 ,-1.1090692563006856,-1.4522039205442194,19.467457782755492,16.742857142857144,7,0,Uncertain,True,3.126412337409337,11.074160256699237
prfA,peptide chain release factor 1 ,,,,0.0,0,14,Uncertain,False,,
hemK,PROBABLE HEMK PROTEIN HOMOLOG HEMK ,,,1.3367446399295757,0.6642857142857144,2,7,Uncertain,False,,
-,hypothetical protein Rv1301 ,,,59.93808988893257,0.5727272727272728,2,4,Uncertain,False,,
rfe,PROBABLE UNDECAPAPRENYL-PHOSPHATE ALPHA-N-ACETYLGLUCOSAMINYLTRANSFERASE RFE (UDP-GlcNAc TRANSFERASE) ,,,199.15092277099126,58.55999999999999,4,14,Uncertain,False,,
-,hypothetical protein Rv1303 ,-1.259920771523932,-1.2160524235866728,68.08260562003541,22.8,4,2,Uncertain,True,2.319360699161633,4.3961888921763395
atpB,F0F1 ATP synthase subunit A ,,,-1.3174732498112802,4.036363636363636,1,8,Uncertain,False,,
atpE,F0F1 ATP synthase subunit C ,,,,0.1875,0,6,Uncertain,False,,
atpF,F0F1 ATP synthase subunit B ,,,,0.025,0,3,Uncertain,False,,
atpH,PROBABLE ATP SYNTHASE DELTA CHAIN ATPH ,,,,0.09,0,18,Uncertain,False,,
atpA,F0F1 ATP synthase subunit alpha ,,,-0.9731028346946112,2.2444444444444445,1,23,Uncertain,False,,
atpG,F0F1 ATP synthase subunit gamma ,,,27.75549188747623,0.4473684210526316,1,17,Uncertain,False,,
atpD,F0F1 ATP synthase subunit beta ,,,79.24645641889614,6.933333333333333,1,20,Uncertain,False,,
atpC,F0F1 ATP synthase subunit epsilon ,,,2.46284812001339,1.1,1,1,Uncertain,False,,
-,CONSERVED HYPOTHETICAL SECRETED PROTEIN ,-0.5309484560684986,-0.566631141625996,34.99015348064075,21.97,10,0,Uncertain,True,1.0936705086971794,2.45917004363989
