ORF ID,Name,Description,Total # TA Sites,#Sites with 0 insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv1176c,-,hypothetical protein Rv1176c ,15,13,True,-0.1255343087726444,0.6586898328168332,0.011231512143336652,0.9495789396476622,0.13676582091598105,0.07276099315821641,66.51664346577607,93.76666666666668,NE,NE
Rv1178,-,N-succinyldiaminopimelate aminotransferase ,21,18,True,-0.17505330731031812,0.4539840248086813,-0.09984168008959628,0.47450660092312696,0.07521162722072185,0.19981165020311306,41.965741060687655,60.004999999999995,NE,NE
Rv1179c,-,hypothetical protein Rv1179c ,41,41,True,0.056999683100594965,0.7450078013678804,0.0528849373325148,0.5952468452277223,-0.004114745768080165,0.914048472803796,69.35380819052145,84.7439024390244,NE,NE
Rv1180,pks3,PROBABLE POLYKETIDE BETA-KETOACYL SYNTHASE PKS3 ,26,24,True,-0.4750637863591469,0.005355662961750761,-0.38909279577657485,0.00022126950771531273,0.08597099058257207,0.04285938712063639,20.069456305304335,29.926923076923078,GD,NE
Rv1181,pks4,PROBABLE POLYKETIDE BETA-KETOACYL SYNTHASE PKS4 ,70,65,True,-0.38549029536262386,0.00010911751773213678,-0.4071792823506948,2.996541383150461e-11,-0.021688986988070924,0.18591499916844775,36.060587065757666,40.65714285714286,GD,NE
Rv1182,papA3,PROBABLE CONSERVED POLYKETIDE SYNTHASE ASSOCIATED PROTEIN PAPA3 ,40,36,True,-0.3374602735686365,0.016783861323557116,-0.5155537014623934,2.3353619657772155e-10,-0.17809342789375693,1.1996221263452857e-10,48.15762899446618,48.475,GD,NE
Rv1183,mmpL10,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL10 ,53,48,True,-0.2926679542536734,0.017017981738891838,-0.40950136996920944,8.586109638598165e-09,-0.11683341571553602,3.3839267600154314e-09,42.34853240235577,51.03396226415094,GD,NE
Rv1184c,-,POSSIBLE EXPORTED PROTEIN ,23,22,True,-0.1349176192664983,0.5416442236794675,-0.08234477111760725,0.5288479151755899,0.05257284814889106,0.3211941990937871,37.13787743565364,56.82173913043478,NE,NE
Rv1185c,fadD21,acyl-CoA synthetase ,32,32,True,0.03752203047127124,0.8510965821154746,-0.16082938408033795,0.11965907482435414,-0.1983514145516092,1.4756957528965538e-08,79.00902082035505,74.625,NE,NE
Rv1186c,-,hypothetical protein Rv1186c ,19,18,True,-0.3227365939387978,0.13960079060526143,-0.20743307145476464,0.12134640812413922,0.11530352248403314,0.050678519080343855,27.800922355081745,42.136842105263156,NE,NE
Rv1187,rocA,PROBABLE PYRROLINE-5-CARBOXYLATE DEHYDROGENASE ROCA ,24,18,True,-0.7546870127199915,5.918247856855845e-06,-0.7738493183771015,8.587852852076525e-14,-0.019162305657109968,0.747045411738102,19.059503317280562,25.6375,GD,NE
Rv1188,-,PROBABLE PROLINE DEHYDROGENASE ,21,16,True,-0.7544496679251701,2.8329331963721085e-05,-0.48322666773391054,3.123853290963025e-05,0.27122300019125956,1.2463850835203809e-06,19.892824693714246,30.90952380952381,GD,NE
Rv1189,sigI,RNA polymerase sigma factor SigI ,9,9,True,-0.33483147046934786,0.3223290050384699,-0.3534194381186172,0.06458357167656177,-0.018587967649269344,0.9148908827523305,32.68831451996371,35.94444444444444,NE,NE
Rv1190,-,hypothetical protein Rv1190 ,10,9,True,-0.14259461113429162,0.686174713885822,-0.06927742439596017,0.7377425772546988,0.07331718673833144,0.5930851308480886,56.85869964405744,64.2,NE,NE
Rv1191,-,hypothetical protein Rv1191 ,9,9,True,0.23053455483635613,0.5109147244679161,0.206237301677795,0.3041462553727949,-0.024297253158561127,0.8889986535456853,105.49162773010431,108.10000000000001,NE,NE
Rv1192,-,hypothetical protein Rv1192 ,14,13,True,0.0496046138629905,0.8722570842688548,0.31023996920355806,0.040443691066209875,0.2606353553405676,0.0016265172723956976,66.38277577502551,107.74999999999999,GA,NE
Rv1193,fadD36,acyl-CoA synthetase ,21,20,True,-0.646352151230274,0.0004386174355820535,-0.4330375962446157,0.00021855236798650984,0.21331455498565832,6.727547638852403e-05,15.330287239215311,20.742857142857144,GD,NE
Rv1194c,-,hypothetical protein Rv1194c ,19,17,True,-0.25457446227745945,0.2654128544831479,-0.2612070063705894,0.045614655071193104,-0.006632544093129966,0.9361923431708451,60.097859366623915,63.252631578947366,GD,NE
Rv1195,PE13,PE FAMILY PROTEIN ,6,6,True,0.7635455687194438,0.039588125129347826,0.4557075930830501,0.05012757770030831,-0.3078379756363937,0.14381924485649228,309.6488492255429,310.56666666666666,NE,GA
Rv1196,PPE18,PPE FAMILY PROTEIN ,11,11,True,0.4186766474738749,0.1457234125728586,0.32588907684340424,0.05862134538145406,-0.09278757063047066,0.4317432513814669,191.59183943333755,178.93636363636367,NE,GA
Rv1197,esxK,ESAT-6 LIKE PROTEIN ESXK (ESAT-6 LIKE PROTEIN 3) ,4,4,True,0.5478271896521668,0.2728266460936509,0.33451335505089963,0.26330905798168575,-0.21331383460126718,0.5499639237090922,229.84584647425368,152.35,NE,GA
Rv1198,esxL,PUTATIVE ESAT-6 LIKE PROTEIN ESXL (ESAT-6 LIKE PROTEIN 4) ,4,4,True,0.5481243320379413,0.27254685879055324,0.3567540249528832,0.23184479024055707,-0.1913703070850581,0.5960175782023066,169.9174804472321,186.57500000000002,NE,GA
Rv1199c,-,POSSIBLE TRANSPOSASE ,17,17,True,0.0871766727466796,0.7476248743907575,0.07606944854472518,0.6266542547486623,-0.011107224201954424,0.9029691880993037,92.34974898569095,108.22941176470589,NE,NE
Rv1200,-,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN ,29,29,True,0.4023492729246598,0.015123709348696557,0.14798059007417563,0.1778331437668934,-0.25436868285048414,3.607399274191853e-10,201.13047025789055,190.95862068965513,NE,NE
Rv1201c,-,PROBABLE TRANSFERASE ,12,2,False,,,,,,,,7.891666666666667,ES/ESD,ES
Rv1203c,-,hypothetical protein Rv1203c ,9,9,True,0.02456180794386594,0.9557897905988163,-0.07179832227508322,0.7566624573914,-0.09636013021894915,0.5740222020082987,66.83957864988412,107.85000000000001,NE,NE
Rv1204c,-,hypothetical protein Rv1204c ,17,17,True,0.45121536513538196,0.040879559743543334,0.3174927929624768,0.019451688054415033,-0.13372257217290517,0.04386528577568518,169.48167557430747,195.6764705882353,GA,NE
Rv1205,-,hypothetical protein Rv1205 ,14,14,True,0.3044095576983439,0.25022759185963156,0.2793311712693692,0.06868078660048739,-0.025078386428974697,0.8104332741632959,134.46385489104537,123.19999999999997,NE,NE
Rv1206,fadD6,acyl-CoA synthetase ,38,37,True,0.015160698786704762,0.9382541150188436,0.08502739870094714,0.3908119065310293,0.06986669991424238,0.013243878500948917,71.47158602001106,84.36842105263156,NE,NE
Rv1207,folP2,PROBABLE DIHYDROPTEROATE SYNTHASE 2 FOLP2 (DHPS 2) (Dihydropteroate pyrophosphorylase 2) ,10,9,True,-0.38381094027428025,0.2146700957860742,-0.18869894824308117,0.3248760034997453,0.19511199203119908,0.1001689873433624,32.11133315464017,47.44,NE,NE
Rv1209,-,hypothetical protein Rv1209 ,5,5,True,0.6793239305830159,0.10519751982853608,0.5889445269726385,0.01854764245187796,-0.09037940361037733,0.7608513678348279,127.08621804077775,222.01999999999998,GA,NE
Rv1210,tagA,"PROBABLE DNA-3-METHYLADENINE GLYCOSYLASE I TAGA (TAG I) (3-methyladenine-DNA glycosylase I, constitutive) (DNA-3-methyladenine glycosidase I ) ",11,11,True,0.3099351347672828,0.3094881596893495,0.43345255335873545,0.009548496820647399,0.12351741859145265,0.26626002584445435,92.36406928748576,159.52727272727273,GA,NE
Rv1211,-,hypothetical protein Rv1211 ,5,5,True,-0.1707787916950208,0.7358995296275865,-0.6374786170388225,0.010802976863534843,-0.46669982534380167,0.0799155781929665,304.97930065097955,261.88,GD,NE
Rv1212c,-,PUTATIVE GLYCOSYL TRANSFERASE ,32,32,True,0.2060854232929147,0.23810930001202094,0.18545918332253397,0.06755913823017688,-0.02062623997038074,0.6303039004543022,109.25954609663815,144.403125,NE,NE
Rv1213,glgC,glucose-1-phosphate adenylyltransferase ,31,31,True,0.26443922062470393,0.11932992676118566,0.04525407617218751,0.6961993340641895,-0.2191851444525164,2.7106263493943783e-09,131.4393381923307,132.7064516129032,NE,NE
Rv1214c,PE14,PE FAMILY PROTEIN ,5,5,True,0.26388565807464937,0.5844638363085076,0.06614029534510449,0.8279020779378747,-0.19774536272954488,0.47002865439394476,47.517823809267405,87.38000000000001,NE,NE
Rv1215c,-,hypothetical protein Rv1215c ,27,24,True,-0.23431589327010643,0.2130697381505557,-0.13947543430728424,0.22321156697962904,0.0948404589628222,0.018794268074356822,52.122322081599414,73.22222222222223,NE,NE
Rv1216c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,20,20,True,0.2053428816411522,0.36716259856457456,0.1512825073870833,0.25806226449983954,-0.0540603742540689,0.3895773237649897,111.16745261124072,134.95,NE,NE
Rv1217c,-,PROBABLE TETRONASIN-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER ,21,21,True,-0.17327361796098437,0.4459943104208309,-0.2116095318553239,0.09489326496716101,-0.038335913894339546,0.5451459284824302,42.74837270181585,47.923809523809524,NE,NE
Rv1218c,-,PROBABLE TETRONASIN-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER ,6,6,True,0.24297172319924876,0.5798271940826234,-0.09947733190766006,0.7064173849390397,-0.3424490551069088,0.10565481580441528,86.64769566695641,86.88333333333333,NE,NE
Rv1219c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,10,10,True,0.007834403794733404,0.9838330727885382,-0.18184961785140974,0.3433067935812194,-0.18968402164614315,0.11104857651457645,63.37924554949875,69.72999999999999,NE,NE
Rv1220c,-,PROBABLE METHYLTRANSFERASE ,11,10,True,0.07343688450954979,0.8273516086548197,0.14522155521057137,0.4363756663271756,0.07178467070102158,0.5577515785136933,85.72465926032038,135.5,NE,NE
Rv1221,sigE,RNA polymerase sigma factor SigE ,17,17,True,-0.5453206209595649,0.011191117928163175,-0.5871312513226815,4.599334486449417e-06,-0.04181063036311661,0.6017252968012148,35.33074097345963,27.888235294117646,GD,NE
Rv1222,-,hypothetical protein Rv1222 ,3,2,True,-0.29995666862550296,0.6308071851042952,-0.2263413816674747,0.5327768626108249,0.07361528695802827,0.891539688390351,152.10899466798,251.9666666666667,NE,Uncertain
Rv1223,htrA,PROBABLE SERINE PROTEASE HTRA (DEGP PROTEIN) ,23,7,False,,,,,,,,28.639130434782615,ES/ESD,ES
Rv1224,tatB,sec-independent translocase ,6,5,True,0.7405183615575341,0.47910555961124174,-0.10629296050902608,0.8787360431345002,-0.8468113220665602,,408.78811263526416,215.5,NE,GD
Rv1225c,-,hypothetical protein Rv1225c ,7,7,True,0.466057480028393,0.20623716619855037,0.14788302206199536,0.5328658015455955,-0.31817445796639765,0.07190538328180685,166.72174599939768,155.14285714285714,NE,NE
Rv1226c,-,PROBABLE TRANSMEMBRANE PROTEIN ,15,15,True,0.09696094051335083,0.7395835751202151,0.09418366684099796,0.5650135924898984,-0.0027772736723528646,0.9779673174990425,90.5368077282224,120.1266666666667,NE,NE
Rv1227c,-,PROBABLE TRANSMEMBRANE PROTEIN ,6,6,True,-0.021474385440287323,0.9677678715518728,0.2905526069736182,0.23212618834194215,0.3120269924139055,0.13925767707353398,30.285666578249266,62.366666666666674,NE,NE
Rv1228,lpqX,PROBABLE LIPOPROTEIN LPQX ,9,9,True,0.525550727389885,0.09111108044182364,0.42451905801815026,0.02343651586944356,-0.10103166937173469,0.4942413634460016,153.71655167774622,207.94444444444443,GA,GA
Rv1229c,mrp,PROBABLE MRP-RELATED PROTEIN MRP ,16,2,False,,,,,,,,10.9875,ES/ESD,ES
Rv1230c,-,POSSIBLE MEMBRANE PROTEIN ,20,20,True,-0.0060645699905499135,0.9824648932135969,0.09113663572962134,0.514926226224381,0.09720120572017125,0.08626043824155236,60.03748552146318,84.285,NE,NE
Rv1231c,-,PROBABLE MEMBRANE PROTEIN ,7,7,True,0.32041310018526037,0.40924145560622777,0.2572128129746997,0.25480267842035037,-0.06320028721056065,0.762448298973731,104.04029343083225,103.29999999999998,NE,NE
Rv1232c,-,hypothetical protein Rv1232c ,11,11,True,0.4812178573839057,0.08662397048801879,0.1480245711226087,0.42678741830412253,-0.333193286261297,0.002372707869362865,197.95817897408742,211.69090909090912,NE,NE
Rv1233c,-,hypothetical protein Rv1233c ,20,18,True,0.029917609926578395,0.9107354246315116,0.20607475431839892,0.11398163382858034,0.1761571443918205,0.001446581085530481,83.55829286864659,119.68000000000002,NE,NE
Rv1234,-,PROBABLE TRANSMEMBRANE PROTEIN ,9,8,True,-0.0854161068925523,0.8200057367508129,-0.12718500805944455,0.5448396710497945,-0.04176890116689225,0.7974378810487257,66.56388822606502,90.5888888888889,NE,NE
Rv1235,lpqY,PROBABLE SUGAR-BINDING LIPOPROTEIN LPQY ,30,28,True,-0.3441445740464262,0.038368871733328036,-0.19964266080198378,0.05591317926384321,0.1445019132444424,5.524076556069299e-05,26.155697487666355,45.11333333333334,NE,NE
Rv1236,sugA,PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGA ,19,19,True,-0.10000953532931652,0.6956545264366176,-0.19648944595933795,0.14540539837664393,-0.09647991063002144,0.1093580979775397,78.20359233499411,78.4,NE,NE
Rv1237,sugB,PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER SUGB ,13,12,True,-0.4109939925792991,0.11702169382072458,-0.3950718749921795,0.010409675278354137,0.01592211758711959,0.8916503501637204,39.578402244677164,41.16153846153846,GD,NE
Rv1238,sugC,PROBABLE SUGAR-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER SUGC ,26,23,True,-0.4303903344330998,0.01380351094539214,-0.41993839752993956,6.097817410447944e-05,0.010451936903160264,0.8563246921672764,38.77397670158828,42.349999999999994,GD,NE
Rv1239c,corA,POSSIBLE MAGNESIUM AND COBALT TRANSPORT TRANSMEMBRANE PROTEIN CORA ,26,22,True,-0.28378251496970064,0.12667337379421176,-0.36863231088169224,0.0005083917611369202,-0.0848497959119916,0.04593930940741442,61.93374071757854,47.63461538461537,GD,NE
Rv1240,mdh,malate dehydrogenase ,5,0,False,,,,,,,,0.0,ES/ESD,NE
Rv1241,-,hypothetical protein Rv1241 ,2,2,True,-0.058648652560514124,0.9462087615197784,-0.04724741071857755,0.9205923861994725,0.011401241841936575,0.9874657469566558,47.06583004726306,33.8,NE,Uncertain
Rv1242,-,hypothetical protein Rv1242 ,10,10,True,0.39087487963924833,0.2050104038337904,0.3786321199676498,0.03380270869325255,-0.012242759671598547,0.9376841965561463,79.23949422113006,129.76,GA,NE
Rv1243c,PE_PGRS23,PE-PGRS FAMILY PROTEIN ,19,18,True,-0.05776703108251555,0.823065926642049,0.024184782440484283,0.8790358310417354,0.08195181352299984,0.18330105701814106,59.9772047718187,81.83157894736841,NE,NE
Rv1244,lpqZ,PROBABLE LIPOPROTEIN LPQZ ,8,8,True,0.3213510928733998,0.3710403021624605,0.09952049992224457,0.6623686733267585,-0.22183059295115523,0.14492076842544915,116.77214037586853,96.88749999999999,NE,NE
Rv1245c,-,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE ,14,13,True,0.25126453487059963,0.35554202331427465,0.4622414730868758,0.0015243000917859965,0.21097693821627617,0.009985806920523805,101.84392694214792,155.42857142857147,GA,NE
Rv1246c,-,hypothetical protein Rv1246c ,8,8,True,0.40327601474800023,0.24977861575391008,0.4543281905480472,0.022095321729497373,0.05105217580004695,0.7782312689397359,90.05926839011718,155.875,GA,NE
Rv1247c,-,hypothetical protein Rv1247c ,5,5,True,0.04216978908532361,0.9377636201920941,0.0929332494368849,0.751671775529032,0.05076346035156129,0.8691568114105471,78.39557013216918,103.64000000000001,NE,NE
Rv1248c,kgd,alpha-ketoglutarate decarboxylase ,46,40,True,-0.7093355298866493,1.1553738093027516e-09,-0.8639489230791022,5.210795475147103e-32,-0.15461339319245293,5.323793258090367e-11,20.032576292860192,17.98913043478261,GD,NE
Rv1249c,-,POSSIBLE MEMBRANE PROTEIN ,13,13,True,0.20611239687122632,0.4778242762368665,0.3122297573302931,0.048030968299767184,0.1061173604590668,0.2537180721878306,106.45576789711087,177.36153846153846,GA,NE
Rv1250,-,PROBABLE DRUG-TRANSPORT INTEGRAL MEMBRANE PROTEIN ,30,30,True,0.19250680153962785,0.2946059705578209,0.18280822409580855,0.08367613333861003,-0.0096985774438193,0.8418769595193618,68.79706783168746,97.35999999999999,NE,NE
Rv1251c,-,hypothetical protein Rv1251c ,61,57,True,-0.18476372303675886,0.12826081584511423,-0.24405754011067274,0.0004279586245139206,-0.059293817073913874,0.0004269475114025817,55.26842894444188,62.040983606557376,GD,NE
Rv1252c,lprE,PROBABLE LIPOPROTEIN LPRE ,8,8,True,0.5824769434405214,0.075090168421773,0.18459266739846522,0.3930259990039539,-0.3978842760420561,0.011475592070090966,229.29244185847466,203.3625,NE,NE
Rv1253,deaD,PROBABLE COLD-SHOCK DEAD-BOX PROTEIN A HOMOLOG DEAD (ATP-dependent RNA helicase deaD homolog) ,35,30,True,-0.47332008184709595,0.0009660639110644195,-0.602842897156919,3.0099915856685113e-12,-0.12952281530982301,1.9898142291926853e-05,56.906889762774334,58.47142857142857,GD,NE
Rv1254,-,PROBABLE ACYLTRANSFERASE ,26,6,False,,,,,,,,4.949999999999999,ES/ESD,ES
Rv1255c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN ,10,9,True,-0.18303062368333822,0.5907863262181552,0.050222338340701805,0.8145565502374447,0.23325296202404003,0.04797197136443071,42.93917622823433,62.779999999999994,NE,NE
Rv1256c,cyp130,PROBA BLE CYTOCHROME P450 130 CYP130 ,16,16,True,0.2417187072662371,0.3420549926087232,0.01352843722998093,0.938413505823362,-0.22819027003625617,0.0013441674743378364,98.40247049499933,111.76875000000001,NE,NE
Rv1257c,-,PROBABLE OXIDOREDUCTASE ,16,13,True,-0.27375321712014317,0.27284612921769125,-0.06663908570936701,0.6804952470961584,0.20711413141077617,0.003380738811271036,44.329390735114515,72.325,NE,NE
Rv1258c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN ,22,22,True,0.17035261685685724,0.44222332774524553,0.1426726196661601,0.26330905798168575,-0.027679997190697136,0.662152621240877,104.54769692773083,127.58181818181816,NE,NE
Rv1259,-,hypothetical protein Rv1259 ,14,13,True,-0.3392444258834423,0.1916550339731065,-0.20970554087020024,0.18536153120124937,0.12953888501324204,0.11966893623486745,22.832739098135622,43.471428571428575,NE,NE
Rv1260,-,hypothetical protein Rv1260 ,28,24,True,-0.509924363816851,0.001567158156693136,-0.38786075105200474,0.00012855740500364418,0.12206361276484629,0.0014450825015946884,31.909714167668888,46.253571428571426,GD,NE
Rv1261c,-,hypothetical protein Rv1261c ,12,12,True,-0.16680041091862266,0.5913756387544099,-0.28255655151425557,0.09183210640547791,-0.11575614059563291,0.25186303152019324,48.01268241567806,44.349999999999994,NE,NE
Rv1262c,-,HYPOTHETICAL HIT-LIKE PROTEIN ,4,4,True,0.17946109524233977,0.7478844667934756,0.02379211767812428,0.9450045279807571,-0.1556689775642155,0.6723171356905403,57.26219756379655,83.475,NE,NE
Rv1263,amiB2,amidase ,22,22,True,-0.011817499361289237,0.9658821900710265,-0.03556429798418895,0.8052740728970801,-0.02374679862289971,0.7138453081493906,68.19062356015428,75.13181818181819,NE,NE
Rv1264,-,ADENYLYL CYCLASE (ATP PYROPHOSPHATE-LYASE) (ADENYLATE CYCLASE) ,14,13,True,-0.10834597109173023,0.7182388490518732,0.003779201439919409,0.9833814249695805,0.11212517253164964,0.18512904055148685,96.17269557681489,149.03571428571425,NE,NE
Rv1265,-,hypothetical protein Rv1265 ,12,11,True,-0.8520822537811609,0.0004620617367873218,-0.9531313205477924,1.4977034964741532e-10,-0.1010490667666315,0.3305527705108781,35.49473202981958,28.53333333333333,GD,NE
Rv1266c,pknH,PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE H PKNH (PROTEIN KINASE H) (STPK H) ,29,28,True,0.30146463617018254,0.08039326697778533,0.20874737185290543,0.048557959332379656,-0.09271726431727711,0.013097359698053711,104.92462839863096,127.02413793103447,GA,NE
Rv1267c,embR,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN EMBR ,21,20,True,-0.027238628236039817,0.9174719616713939,-0.020855167227849986,0.8882024399035103,0.006383461008189831,0.9331759307631357,73.7579762414471,101.77619047619046,NE,NE
Rv1268c,-,hypothetical protein Rv1268c ,11,9,True,0.08052065993144558,0.8133919354625094,0.023279732575979328,0.9076776088183264,-0.05724092735546625,0.6539368917559835,155.94550537058225,182.15454545454548,NE,NE
Rv1269c,-,CONSERVED PROBABLE SECRETED PROTEIN ,9,9,True,0.3635776263050359,0.27493534064792313,0.2440717518068462,0.2194626965817238,-0.11950587449818967,0.4035779942152789,65.69886220004116,113.83333333333333,NE,NE
Rv1270c,lprA,POSSIBLE LIPOPROTEIN LPRA ,12,11,True,-0.2749468986759192,0.35048539429912895,-0.4244871860586546,0.007880760449493622,-0.1495402873827354,0.12735498711724416,60.005875650653195,45.166666666666664,GD,NE
Rv1271c,-,CONSERVED HYPOTHETICAL SECRETED PROTEIN ,8,7,True,-0.1822862246256357,0.6333092190136397,-0.11046315942118638,0.6281955408079929,0.07182306520444932,0.6892375254138098,41.84737380032385,63.537499999999994,NE,NE
Rv1272c,-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,31,25,True,-0.3975721066254576,0.012720732364058211,-0.4764499195782552,4.010859148686569e-07,-0.07887781295279761,0.024369423123275585,43.60110540265579,49.319354838709664,GD,NE
Rv1273c,-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,32,30,True,-0.25854277617046584,0.12201089248595483,-0.3507650414187344,0.0002217578886116268,-0.09222226524826854,0.005798931439092473,48.03704726353391,54.84375,GD,NE
Rv1274,lprB,POSSIBLE LIPOPROTEIN LPRB ,4,3,True,-1.0281000618383898,0.021928054374743117,-0.6140388679857156,0.029272653724314087,0.41406119385267415,0.2238153928607977,9.723459341709049,12.65,GD,NE
Rv1275,lprC,POSSIBLE LIPOPROTEIN LPRC ,7,6,True,-0.7851430224935277,0.02025870913122084,-0.40819330855324437,0.05882702696968153,0.37694971394028337,0.03579259855358535,9.16991334347894,13.942857142857141,NE,NE
Rv1276c,-,hypothetical protein Rv1276c ,8,7,True,-0.6048934314255218,0.06315705305413577,-0.17855151429248717,0.41130335503290755,0.4263419171330346,0.007254033951080411,12.38163850195467,16.85,NE,NE
Rv1277,-,hypothetical protein Rv1277 ,20,20,True,0.2730201657337066,0.21181781461984353,0.18469148489446466,0.161743849887541,-0.08832868083924192,0.12370584802259747,83.38686368182798,105.57500000000002,NE,NE
Rv1278,-,hypothetical protein Rv1278 ,28,26,True,-0.5003677655336797,0.0019923650442737594,-0.3555968095968676,0.0005024361178682797,0.14477095593681205,0.00017164641904671762,34.837029120326015,40.582142857142856,GD,NE
Rv1279,-,PROBABLE DEHYDROGENASE FAD flavoprotein GMC oxidoreductase ,30,29,True,0.09536429847991554,0.6288236035324052,0.019173386235999287,0.8794293030033498,-0.07619091224391625,0.037007688789572835,63.29146812814201,96.44000000000001,NE,NE
Rv1280c,oppA,PROBABLE PERIPLASMIC OLIGOPEPTIDE-BINDING LIPOPROTEIN OPPA ,26,25,True,0.0023026712137498083,0.9915695038256831,-0.019711531164339866,0.8834658949894114,-0.022014202378089674,0.684292921240681,75.05682199271753,75.67692307692307,NE,NE
Rv1281c,oppD,PROBABLE OLIGOPEPTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER OPPD ,28,22,True,-0.7813404329194542,2.861975679255889e-07,-0.5730288526559251,4.400693703970776e-09,0.20831158026352914,2.3005604906275087e-07,11.954500206669211,20.064285714285713,GD,NE
Rv1282c,oppC,PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPC ,16,15,True,-0.1292784363929981,0.6328841630893447,-0.23587398400558585,0.10574212619682022,-0.10659554761258774,0.1428179414679584,39.74017439209308,54.86874999999999,NE,NE
Rv1283c,oppB,PROBABLE OLIGOPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER OPPB ,21,19,True,-0.31361564730069724,0.1294549212800523,-0.04429405390055189,0.7566624573914,0.26932159340014533,1.414410020951606e-06,21.074530516948037,39.83809523809524,NE,NE
Rv1284,-,hypothetical protein Rv1284 ,7,5,True,-0.5472777805815069,0.12628908900066438,-0.15519175018623627,0.510939283978217,0.3920860303952706,0.02966516936026649,11.263433200075484,36.957142857142856,NE,NE
Rv1285,cysD,sulfate adenylyltransferase subunit 2 ,16,13,True,-0.9864636644617756,1.1667082471446484e-06,-1.0544457333498083,7.613102539479253e-17,-0.06798206888803271,0.38923185955882006,7.881032572874501,7.71875,GD,NE
Rv1286,cysN,bifunctional sulfate adenylyltransferase subunit 1/adenylylsulfate kinase protein ,35,33,True,-0.7486190836235268,2.8998515869225486e-08,-0.8202364884816997,3.65955155269356e-22,-0.07161740485817292,0.02022737072756987,19.851904697259457,22.742857142857144,GD,GD
Rv1287,-,hypothetical protein Rv1287 ,13,13,True,0.01987760813694481,0.9535369817789956,0.12468891213049053,0.4705509578040372,0.10481130399354573,0.25986376867312544,48.30684499189034,66.08461538461538,NE,NE
Rv1288,-,hypothetical protein Rv1288 ,34,34,True,0.4753139739541084,0.001104505501831229,0.3766379072766653,3.7964660975823314e-05,-0.09867606667744311,0.0015243317373251335,149.8130583005602,178.03529411764708,GA,NE
Rv1289,-,hypothetical protein Rv1289 ,11,11,True,0.04148392070822212,0.908151814345217,0.04654612622008344,0.8187289550670338,0.005062205511861317,0.9715879754142743,67.0494610625579,88.87272727272729,NE,NE
Rv1290c,-,hypothetical protein Rv1290c ,35,34,True,0.35861621521955955,0.01749856874844834,0.2863126567379199,0.001970391085335733,-0.07230355848163966,0.018966377360002822,158.85350242652822,180.1342857142857,GA,NE
Rv1290A,-,hypothetical protein Rv1290A ,7,7,True,-0.3061884197277068,0.43589599255230344,-0.16577845705658356,0.48308346083505427,0.1404099626711232,0.4607550370283813,41.40354196431478,40.528571428571425,NE,NE
Rv1291c,-,CONSERVED HYPOTHETICAL SECRETED PROTEIN ,4,4,True,0.1672567554742703,0.7662994684694752,-0.04265683442577694,0.8987797045323769,-0.20991358990004724,0.5559575055902021,63.2336147344315,60.775,NE,NE
Rv1296,thrB,homoserine kinase ,16,5,True,-0.7810220329505221,0.45457458557390373,-0.09525945746691095,0.8884173988269884,0.6857625754836112,,24.390946532713205,6.0,NE,ES
Rv1297,rho,transcription termination factor Rho ,22,1,False,,,,,,,,0.4318181818181818,ES/ESD,ES
Rv1298,rpmE,50S ribosomal protein L31 ,7,7,True,-1.1036001626200618,0.0005326521240914835,-1.4573306174755791,2.928293516989699e-14,-0.35373045485551735,0.047281070116354074,19.467457782755492,16.742857142857144,GD,NE
Rv1300,hemK,PROBABLE HEMK PROTEIN HOMOLOG HEMK ,14,7,True,-1.127191745669038,0.08689103994660603,-0.9537155402226491,0.015655077823718628,0.17347620544638875,0.8341193663818518,1.3367446399295757,2.45,GD,GD
